pitch_type,release_speed,release_spin_rate,release_pos_z,release_pos_x,spin_axis,SeamLat,SeamLon,pfx_x,pfx_z
FF,92.8,2332,6.17,-1.61,205,-3.8967309345375685,71.01543278634546,-0.53,1.11
FF,93.7,2231,6.06,-2.85,198,-3.406167002389437,75.6191805725806,-0.37,1.16
FF,94.1,2297,6.19,-2.67,200,-4.849695067244756,71.2426247870385,-0.46,1.26
FF,95.6,2332,6.11,-1.79,202,-2.9754104711323954,66.31512286326837,-0.53,1.3
FF,94.0,2300,6.2,-1.73,201,-1.22867541382257,67.50383761579293,-0.52,1.36
FF,93.4,2384,6.1,-1.89,198,-3.385207461602651,74.34557286067894,-0.39,1.23
FF,93.8,2302,6.2,-2.95,206,-4.477505258063778,55.63328528041196,-0.76,1.53
FF,94.1,2387,6.4,-2.71,208,-5.38023689061938,57.720335146692015,-0.74,1.39
FF,94.1,2333,6.35,-2.77,210,-5.356754105622149,59.68243161876635,-0.76,1.3
FF,92.1,2232,6.19,-1.7,207,-4.282782189731495,64.923756787933,-0.65,1.28
FF,92.5,2221,6.35,-1.68,206,-4.418974904590533,64.23311446450198,-0.65,1.34
FF,92.8,2192,6.31,-2.87,200,-4.993821792683946,73.09836747203602,-0.43,1.2
FF,92.9,2178,6.21,-3.02,200,-3.0313706143666033,70.93537642904738,-0.46,1.26
FF,93.9,2231,6.36,-2.82,204,-4.434079969728172,64.73776170317977,-0.58,1.31
FF,91.4,2186,6.25,-2.9,204,-2.461725503677755,70.9126051600217,-0.53,1.17
FF,94.3,2362,6.03,-1.78,203,-3.4091575458869245,65.29677349101416,-0.56,1.33
FF,94.6,2298,6.18,-1.88,204,-2.4244116156794866,65.20496149089817,-0.57,1.31
FF,93.2,2385,6.24,-1.77,202,-3.1574728739987026,66.33004505421137,-0.55,1.38
FF,93.4,2254,6.15,-1.73,196,-2.7395283344815944,74.83240925913833,-0.37,1.28
FF,96.2,2309,6.13,-2.71,215,-5.813475847754759,48.184819670134075,-0.95,1.36
FF,95.4,2202,6.26,-2.61,209,-3.854273040132089,64.49539702841818,-0.64,1.14
FF,95.2,2223,6.24,-2.73,204,-2.7377806971073295,69.29426431859798,-0.52,1.15
FF,94.2,2336,6.11,-3.02,201,-4.1457131426103,66.22548307845746,-0.54,1.37
FF,93.8,2157,6.19,-2.84,203,-3.9577884812259403,73.89597937098141,-0.44,1.03
FF,93.7,2309,6.21,-3.01,201,-4.216006935158278,65.62953714967296,-0.54,1.41
FF,93.1,2281,6.14,-1.91,203,-3.1257729271740886,70.90504763309632,-0.51,1.18
FF,92.9,2295,6.23,-1.76,205,-4.1544225165867354,65.62301120433477,-0.62,1.3
FF,93.3,2166,6.28,-1.8,200,-2.823286367677038,74.52636953861202,-0.41,1.14
FF,96.0,2390,6.19,-1.84,206,-1.6760643654356377,65.5824566893017,-0.59,1.18
FF,95.0,2461,6.23,-2.87,196,-3.9572432469735794,73.81534621841759,-0.37,1.26
FF,94.9,2416,6.28,-2.82,194,-5.444701030901347,73.27922286838368,-0.34,1.38
FF,94.8,2329,6.29,-1.62,197,-3.67243208795904,76.02248608114354,-0.35,1.13
FF,93.0,2332,6.21,-1.81,194,-2.7904972795888834,78.97864721304282,-0.29,1.17
FF,94.2,2294,6.08,-1.96,207,-3.644508836658665,68.44199101237159,-0.56,1.1
FF,93.2,2162,6.14,-1.97,202,-2.6723141047660097,72.67281755556931,-0.46,1.14
FF,93.9,2302,6.09,-1.9,201,-4.4742924515205,69.92363274560496,-0.49,1.24
FF,93.5,2070,6.1,-2.72,198,-4.339941109383148,79.10848261933636,-0.31,0.96
FF,94.8,2279,6.24,-2.58,207,-4.952608636847201,70.52673772049965,-0.52,1.04
FF,94.7,2283,6.14,-2.75,208,-4.274728397858238,69.16688703154823,-0.56,1.05
FF,93.1,2208,6.34,-2.86,203,-3.864777058339589,68.75277040791455,-0.53,1.27
FF,94.8,2299,5.99,-1.91,190,-2.5298180492774924,78.1183629901259,-0.24,1.37
FF,93.2,2200,6.01,-1.77,207,-3.138824570585189,66.30663194304536,-0.61,1.2
FF,94.3,2327,6.02,-1.63,204,-3.4697375287374115,65.42359205825453,-0.58,1.29
FF,94.9,2313,6.08,-2.77,197,-3.7340828059022964,70.32319449213992,-0.42,1.35
FF,94.0,2259,6.2,-2.55,194,-4.506592586917561,76.4746842943603,-0.32,1.26
FF,93.4,2203,6.15,-1.85,214,-2.696773854514854,61.84072839125797,-0.78,1.18
FF,94.0,2248,6.14,-2.88,200,-4.0350834043211705,68.0301932520726,-0.5,1.35
FF,94.0,2231,6.3,-2.71,200,-5.402452385118261,64.52400538077472,-0.54,1.48
FF,93.1,2392,6.3,-1.59,205,-2.485542614933713,66.89639205132406,-0.6,1.27
FF,93.2,2223,6.27,-1.52,197,-3.3543072107770024,72.27831901515133,-0.41,1.34
FF,93.4,2150,6.24,-1.53,193,-3.025414906070042,77.06080559506437,-0.31,1.28
FF,92.9,2350,6.19,-2.63,210,-3.7546756335758005,59.36073596285567,-0.76,1.35
FF,92.5,2374,6.19,-2.74,198,-2.8213603639764426,71.68929591933271,-0.45,1.34
FF,92.5,2389,6.13,-2.76,202,-4.849988177697534,68.33553764897562,-0.54,1.31
FF,93.0,2300,6.1,-2.83,203,-2.422669623596429,67.7973401622711,-0.56,1.31
FF,93.6,2362,6.02,-2.87,198,-5.415554918578233,70.45729451394746,-0.44,1.32
FF,93.7,2419,6.12,-2.92,206,-4.734152278531418,64.6401423693636,-0.62,1.28
FF,94.3,2519,6.03,-1.77,203,-2.529621365173628,64.14279523765984,-0.58,1.34
FF,93.7,2332,6.1,-1.61,205,-3.5367054168422833,66.06957883155663,-0.57,1.25
FF,94.1,2409,6.13,-1.94,202,-1.5278842744952894,65.55802190822615,-0.56,1.38
FF,95.4,2312,6.07,-1.95,211,-3.4905433595612956,56.84281991443827,-0.8,1.31
FF,93.2,2437,6.19,-2.87,207,-4.158588457072626,60.58510295493393,-0.72,1.38
FF,92.0,2244,6.28,-2.74,202,-3.8369830497826216,67.30776275571338,-0.56,1.36
FF,91.5,2265,6.24,-1.94,203,-1.4332937453432124,67.16435594273753,-0.57,1.37
FF,92.1,2319,6.19,-1.91,209,-1.8271129313202317,60.78631414844357,-0.74,1.34
FF,92.6,2320,6.24,-1.9,208,-1.8576986186611597,59.69176358193172,-0.74,1.4
FF,92.7,2340,6.16,-2.0,201,-2.224472550359213,64.9485987576011,-0.56,1.45
FF,92.3,2387,6.21,-1.71,209,-2.5356070587329023,61.6198042907688,-0.73,1.31
FF,94.8,2373,6.2,-2.72,179,-3.7553004365520564,91.34853834149754,0.02,1.64
FF,94.8,2452,6.34,-2.62,188,-4.790746841229824,61.79898642667745,-0.3,2.01
FF,95.2,2483,6.08,-1.84,204,-2.0704579005857107,66.83897615289449,-0.54,1.23
FF,94.2,2345,6.24,-1.7,185,-2.3203519144941467,80.74102646616676,-0.14,1.73
FF,94.0,2376,6.12,-1.91,189,-1.5052872828400976,79.57537837499297,-0.23,1.37
FF,94.0,2376,6.19,-2.75,189,-3.3515681831285264,76.08061872858084,-0.25,1.55
FF,93.7,2285,6.32,-2.64,198,-2.55456731369681,68.19275859310643,-0.46,1.43
FF,93.7,2474,6.3,-2.83,190,-3.355079967522433,74.09325616203421,-0.27,1.63
FF,93.4,2209,6.14,-2.91,215,-4.327228974965467,54.80073767218832,-0.94,1.34
FF,94.6,2339,6.02,-2.74,211,-4.889477402062728,61.07553035361121,-0.74,1.21
FF,93.4,2358,6.24,-2.66,192,-3.245567167994651,74.172050590476,-0.33,1.5
FF,95.7,2249,6.11,-2.78,203,-3.524784485377321,61.57016758027529,-0.6,1.4
FF,93.3,2319,6.15,-2.93,187,-2.8756507532171525,82.68248668579193,-0.17,1.3
FF,93.5,2301,6.21,-2.62,198,-5.160446234853613,73.18734237708594,-0.41,1.25
FF,92.8,2321,6.21,-1.65,196,-3.233387413616784,71.97510615927584,-0.41,1.39
FF,94.3,2265,6.24,-2.97,205,-2.4042702453944416,63.476298442263264,-0.63,1.33
FF,93.3,2357,6.3,-2.94,200,-3.7064178713366602,65.46453015783099,-0.54,1.45
FF,92.4,2447,6.27,-2.99,202,-3.889653946995515,71.20537279393243,-0.5,1.25
FF,93.4,2398,6.26,-2.9,198,-5.481040569750118,63.83469873602319,-0.53,1.6
FF,93.4,2512,6.18,-2.59,194,-4.09799435953604,75.06853508097565,-0.34,1.36
FF,94.5,2400,6.23,-2.77,201,-4.399927425295602,68.25523342720734,-0.5,1.32
FF,92.6,2426,6.32,-2.58,196,-4.69469648321612,75.47781310689587,-0.36,1.28
FF,92.6,2126,6.21,-2.72,203,-5.042686684047635,67.76952989134284,-0.56,1.31
FF,93.2,2170,6.19,-1.74,199,-3.9994611368323723,65.02230087388185,-0.52,1.5
FF,91.4,2165,6.28,-1.69,190,-2.3951097727176065,81.300233369959,-0.22,1.25
FF,91.9,2211,6.21,-1.79,203,-1.383929296743899,67.51575977965649,-0.56,1.34
FF,92.3,2318,6.14,-1.8,201,-3.2215366712109863,63.12162403381033,-0.59,1.52
FF,93.9,2185,6.23,-2.68,196,-4.418343945064553,75.19479328556197,-0.35,1.25
FF,93.5,2166,6.26,-2.67,195,-4.045945536851434,77.51171049354994,-0.32,1.15
FF,92.5,2238,6.29,-2.65,188,-2.7310538096641355,83.28829499180375,-0.17,1.23
FF,91.5,2319,6.36,-2.63,194,-3.9616286246625374,79.65417291002221,-0.29,1.15
FF,94.8,2338,6.14,-1.84,197,-3.4063281297840486,73.83442167947143,-0.38,1.22
FF,93.5,2299,6.2,-1.89,200,-3.9510793408785183,69.07669862729736,-0.48,1.34
FF,93.1,2212,6.33,-1.72,199,-2.585254383152012,72.61382411058095,-0.44,1.25
FF,94.1,2355,6.19,-1.83,199,-2.640963262276775,73.89911041725237,-0.41,1.14
FF,93.2,2422,6.27,-1.8,186,-2.076894819208148,84.35988001151989,-0.13,1.31
FF,94.5,2395,6.28,-1.85,204,-3.596355154274924,63.45735778639856,-0.61,1.36
FF,92.9,2331,6.32,-1.85,196,-3.8495596632386393,73.59805177821045,-0.4,1.35
FF,92.4,2327,6.28,-1.79,191,-2.907297092161695,80.19027180695444,-0.24,1.28
FF,94.4,2303,6.14,-2.88,199,-4.918575556331354,74.9423057299387,-0.39,1.14
FF,94.5,2289,6.15,-2.71,200,-4.320974517303753,73.22658433252094,-0.42,1.17
FF,93.9,2365,6.12,-2.83,199,-4.6223440234277104,71.4031593838073,-0.44,1.3
FF,94.0,2379,6.22,-2.76,204,-4.354651885894478,68.0739887505502,-0.55,1.22
FF,93.5,2272,6.15,-1.73,190,-2.516750568965974,81.97072470536637,-0.21,1.17
FF,93.2,2282,6.1,-1.86,199,-4.910652541091721,75.53452795516081,-0.39,1.13
FF,96.0,2329,5.98,-2.93,199,-3.0968325962675203,70.5747066648933,-0.42,1.26
FF,96.8,2219,6.01,-2.84,202,-4.166748613568614,69.00554518669213,-0.47,1.18
FF,95.2,2255,6.06,-2.72,190,-3.475875875400832,78.38010191880156,-0.24,1.35
FF,95.4,2262,6.05,-2.8,189,-3.8762508623977783,80.40527765426867,-0.2,1.3
FF,96.0,2325,6.07,-2.82,189,-5.041083471082182,82.82566858820121,-0.17,1.11
FF,95.7,2347,6.17,-2.84,200,-5.120079720672414,66.967464431396,-0.5,1.35
FF,94.8,2347,6.1,-1.9,185,-2.0290660793918582,84.74230564425076,-0.11,1.35
FF,94.8,2263,6.15,-1.95,193,-1.6231505418055572,78.00031494154106,-0.29,1.23
FF,94.6,2277,6.29,-3.02,211,-3.7082248286706334,69.67627326869291,-0.58,0.98
FF,95.3,2308,6.17,-3.01,220,-4.381716942531578,60.39020195911044,-0.85,1.02
FF,94.5,2297,6.24,-2.93,215,-4.083723798750993,63.74546790788939,-0.74,1.06
FF,94.2,2360,6.1,-1.98,217,-3.02341433272274,57.22423403737138,-0.92,1.2
FF,94.1,2385,6.18,-1.75,212,-3.3726345831349454,64.60977805581557,-0.69,1.12
FF,94.0,2407,6.11,-2.76,184,-3.959073847792251,84.68060500642001,-0.11,1.41
FF,95.3,2317,6.24,-2.57,198,-4.78650921912001,67.6415325617198,-0.46,1.41
FF,95.4,2346,6.26,-2.63,198,-4.563981738763389,67.23409656077992,-0.46,1.45
FF,94.6,2371,6.21,-2.67,189,-4.909674927285115,82.00781027829174,-0.19,1.22
FF,94.5,2451,6.19,-2.62,195,-4.835597939454353,74.87267885258022,-0.34,1.31
FF,93.0,2411,6.19,-2.66,196,-4.388161457102728,74.18804246159993,-0.38,1.31
FF,93.1,2256,6.31,-2.89,205,-4.192283629562607,63.39273757785125,-0.64,1.39
FF,93.8,2366,6.34,-2.8,204,-5.264108463313385,63.04336969402367,-0.63,1.42
FF,92.2,2321,6.21,-1.85,199,-3.466851665556045,67.66512608787465,-0.51,1.46
FF,94.8,2306,6.08,-1.94,202,-2.7299364740909207,66.8548227818668,-0.53,1.33
FF,93.5,2353,6.08,-1.97,198,-4.257327433651576,72.47638990034189,-0.42,1.33
FF,94.0,2375,6.12,-2.03,209,-3.618188494660743,51.06881157339482,-0.86,1.55
FF,93.5,2328,6.11,-2.03,208,-3.079281299305723,59.117211306694806,-0.74,1.4
FF,92.8,2333,6.17,-1.88,197,-3.4709166528237807,69.17481524980718,-0.44,1.49
FF,92.7,2336,6.27,-1.85,197,-2.557735429727447,69.45063288401991,-0.46,1.48
FF,95.6,2253,6.16,-2.66,195,-3.9536876934106973,73.07709711961121,-0.35,1.36
FF,95.3,2231,6.23,-2.6,201,-3.1314021561886745,61.9667181469537,-0.56,1.45
FF,95.0,2436,6.15,-2.69,197,-3.762006756005254,63.556067866348435,-0.48,1.56
FF,93.7,2431,6.18,-2.8,205,-4.533431705741753,56.77743369651849,-0.72,1.56
FF,95.0,2319,6.27,-2.67,203,-5.788699998734097,57.418548065812715,-0.67,1.55
FF,95.1,2482,6.0,-3.01,197,-4.132222838052691,66.89547284977803,-0.45,1.49
FF,96.2,2331,6.13,-2.62,197,-5.583780353717622,59.204338753582505,-0.5,1.68
FF,95.0,2413,6.14,-2.78,198,-2.9173281503873536,62.72865238790358,-0.51,1.55
FF,94.9,2388,6.29,-2.78,196,-3.927171579175096,71.79669817586252,-0.39,1.39
FF,95.8,2464,6.15,-2.96,196,-3.897965859590238,67.5683972238208,-0.42,1.48
FF,93.8,2445,6.16,-2.91,197,-4.138305468539366,71.43463697110614,-0.42,1.35
FF,91.9,2292,6.38,-2.71,201,-4.063509366521635,64.14240751510955,-0.6,1.54
FF,93.3,2272,6.05,-1.93,199,-3.483736275235904,70.35709319172402,-0.46,1.33
FF,93.6,2283,6.07,-2.04,207,-2.9311012034717603,57.59524873131762,-0.75,1.45
FF,94.2,2310,6.12,-2.14,203,-2.0708184619243872,59.064735448066315,-0.64,1.51
FF,92.9,2164,6.17,-2.03,196,-2.5097208982249604,73.8969045424205,-0.38,1.34
FF,93.3,2249,6.18,-2.07,197,-3.5890603159274646,69.9198642953906,-0.44,1.43
FF,94.0,2167,6.06,-2.03,201,-3.5822610263893955,68.35915227108374,-0.51,1.32
FF,93.3,2228,5.9,-2.11,201,-2.8628530899702933,68.92179443657122,-0.51,1.31
FF,94.6,2419,6.2,-1.87,203,-3.6578198836419715,59.609443793643216,-0.65,1.49
FF,94.2,2356,6.08,-1.9,200,-3.9008368296289837,63.2533197738572,-0.56,1.49
FF,93.8,2246,6.13,-1.91,204,-3.3381011182626725,64.75529053600337,-0.59,1.33
FF,93.3,2376,6.1,-1.88,207,-4.679456635827371,64.79169182924237,-0.66,1.27
FF,93.7,2262,6.13,-1.89,202,-3.148388436422986,64.33703292117961,-0.58,1.4
FF,94.1,2347,6.17,-3.05,208,-3.6908511486340307,57.13556049230423,-0.76,1.43
FF,94.1,2222,6.11,-3.02,199,-4.647331941634736,67.68813839367645,-0.48,1.4
FF,92.3,2278,6.25,-2.86,196,-4.729798988226851,69.2895938906366,-0.43,1.53
FF,95.0,2200,6.14,-1.84,194,-3.220403851332742,75.20847214157702,-0.32,1.29
FF,93.8,2275,6.22,-1.83,190,-2.841371946256444,79.40632896927113,-0.23,1.3
FF,93.0,2230,6.14,-1.78,186,-2.605451678776098,83.07949414871442,-0.15,1.46
FF,93.2,2151,6.15,-1.89,199,-2.820752969600147,73.27682895339996,-0.42,1.22
FF,92.9,2195,6.21,-1.72,200,-1.8924623893608443,73.16518533809462,-0.44,1.18
FF,92.4,2236,6.3,-2.07,199,-1.7163013804204836,72.07109954176885,-0.45,1.29
FF,92.8,2245,6.2,-1.98,196,-2.692995164545369,74.76707190922663,-0.37,1.27
FF,93.1,2135,6.04,-1.95,184,-2.4596549158910808,86.2487081527859,-0.09,1.21
FF,91.4,2157,6.33,-2.75,194,-4.385634726802871,78.43342364151177,-0.31,1.22
FF,93.6,2215,6.09,-1.91,200,-2.358959436266151,70.00747603934909,-0.48,1.28
FF,92.9,2146,6.25,-1.76,188,-1.3122000212798999,84.02243912289765,-0.16,1.08
FF,94.0,2247,6.23,-2.72,190,-3.1527293781221615,80.59773100507641,-0.22,1.27
FF,94.3,2269,6.18,-2.64,201,-4.919624406297656,63.04687670562109,-0.56,1.42
FF,94.2,2190,6.25,-2.65,205,-5.220764757613073,69.15007363276311,-0.54,1.16
FF,93.9,2229,6.22,-1.87,214,-3.1202065858671895,64.8688917983313,-0.71,1.07
FF,92.7,2136,6.19,-2.9,205,-4.514198420232487,68.61390286785702,-0.56,1.21
FF,95.5,2162,6.09,-2.75,198,-3.9903421221307016,68.50023283358331,-0.46,1.37
FF,93.4,2313,6.09,-2.82,184,-2.2213637768438876,85.52667214900826,-0.1,1.35
FF,93.9,2272,6.23,-2.57,196,-3.821753191772844,69.34694386416507,-0.41,1.49
FF,93.0,2323,6.23,-2.79,176,-2.764721550355037,93.21919780745428,0.08,1.12
FF,94.9,2235,6.28,-2.5,188,-4.526528607724699,78.47788471842307,-0.22,1.5
FF,95.5,2225,6.05,-1.76,199,-3.5549277166862043,69.72864407237236,-0.45,1.28
FF,95.4,2267,6.15,-1.92,206,-3.1427323721758214,60.89263310699785,-0.65,1.34
FF,93.4,2259,6.2,-1.68,200,-2.9215729230591205,73.43525111024326,-0.42,1.18
FF,94.8,2225,6.09,-1.91,206,-1.8456953837449523,66.58957737278669,-0.58,1.18
FF,94.9,2383,6.12,-1.9,206,-3.7444116439299946,61.46377071826852,-0.66,1.33
FF,94.2,2334,6.2,-2.86,192,-3.2925720406820584,77.95557294897051,-0.27,1.3
FF,95.1,2483,6.1,-2.79,197,-4.017491224089104,71.71027610592823,-0.39,1.29
FF,94.9,2492,6.16,-2.57,193,-3.457533979605045,73.39242626394677,-0.33,1.41
FF,94.8,2238,6.07,-2.86,191,-1.6261100883178465,78.6758159399448,-0.25,1.28
FF,95.5,2401,6.06,-2.76,201,-3.3845211237905035,66.90080145216136,-0.49,1.3
FF,94.6,2322,6.15,-2.62,197,-3.6708050706885307,75.76352981992112,-0.35,1.16
FF,95.5,2389,6.02,-1.77,197,-2.8949993056299763,70.93874601927169,-0.4,1.31
FF,94.5,2346,6.09,-1.76,187,-1.8171929971170016,82.24411394161402,-0.17,1.31
FF,93.7,2294,6.1,-1.75,194,-3.469985785639872,78.26600895270256,-0.29,1.17
FF,94.4,2461,6.05,-1.78,203,-3.2233209332269057,70.63522793549424,-0.49,1.15
FF,92.0,2239,6.02,-1.97,193,-2.5207679083706926,83.45545755226735,-0.21,0.9
FF,92.1,2247,6.22,-1.64,190,-2.612630992678617,81.43902426925541,-0.22,1.27
FF,91.8,2177,6.11,-1.76,194,-2.867615362748657,74.20861042524396,-0.36,1.42
FF,93.2,2246,6.18,-2.72,192,-3.0482055099952796,75.12147381668468,-0.31,1.45
FF,92.8,2244,6.12,-2.77,193,-3.001335075661633,74.49459832790586,-0.33,1.44
FF,92.2,2318,6.21,-2.8,190,-3.4023883927553946,79.93869650445406,-0.25,1.33
FF,93.2,2361,6.28,-2.69,196,-5.208119156560246,75.714353752067,-0.36,1.26
FF,94.2,2186,6.15,-2.74,196,-3.9448461820999086,74.56519923472571,-0.37,1.27
FF,94.0,2199,6.16,-2.71,202,-4.837857926990222,67.23850127382006,-0.53,1.31
FF,93.7,2289,6.2,-2.79,191,-3.070320341080972,81.92293091628994,-0.21,1.14
FF,93.8,2299,6.2,-2.8,197,-4.500939090481651,75.25268729858718,-0.37,1.2
FF,93.6,2232,6.27,-2.69,198,-3.316970697567599,76.9501157178658,-0.35,1.1
FF,92.4,2226,6.24,-2.67,196,-3.4224761772230488,74.99964794148865,-0.36,1.29
FF,92.9,2232,6.3,-2.75,186,-4.803569066810512,85.48648692267446,-0.12,1.16
FF,91.5,2151,6.3,-2.93,208,-4.313220628926797,63.92383188070982,-0.71,1.31
FF,91.3,2275,6.23,-1.74,201,-3.6801550326344015,69.74898139871314,-0.52,1.37
FF,93.9,2188,6.18,-2.85,206,-3.9928621094575933,64.73196873530328,-0.63,1.27
FF,93.5,2218,6.28,-2.67,205,-4.858045836095814,64.1833648964966,-0.61,1.33
FF,92.4,2201,6.18,-2.77,204,-4.482034560905286,69.67212302865583,-0.55,1.23
FF,92.4,2122,6.15,-2.68,205,-4.02864779697956,67.74800139914964,-0.58,1.22
FF,93.1,2221,6.21,-2.97,204,-4.0468969908782935,60.16229903272259,-0.65,1.46
FF,92.4,2072,6.09,-2.06,200,-1.582777614926093,73.26504583427995,-0.44,1.22
FF,92.1,2294,6.04,-1.93,212,-4.47292368042219,58.957319253178596,-0.83,1.32
FF,92.3,2303,5.99,-2.14,205,-3.996458662240066,65.05239184412297,-0.62,1.35
FF,93.7,2288,6.02,-1.95,213,-4.513510384934274,62.573555562301486,-0.75,1.17
FF,92.9,2246,6.12,-1.97,212,-4.547339443667821,54.90206316350125,-0.89,1.41
FF,91.3,2335,6.14,-1.82,209,-5.507092810249489,61.09572328093996,-0.77,1.37
FF,91.6,2084,6.04,-2.19,210,-2.4946809527387086,63.89701632238604,-0.73,1.25
FF,92.8,2323,6.25,-2.67,209,-4.908504891181487,60.36999700879851,-0.74,1.35
FF,92.7,2309,6.16,-2.62,204,-4.630991645289958,66.15723745804489,-0.6,1.33
FF,91.9,2463,6.06,-1.82,182,-3.1991461545771958,88.0451745673989,-0.05,1.23
FF,93.3,2375,6.11,-1.8,199,-2.9194892838252686,67.48450967105747,-0.49,1.42
FF,93.4,2259,6.06,-2.68,199,-4.8076128440668775,71.97657856380225,-0.43,1.28
FF,92.8,2351,6.19,-2.66,189,-4.003122729212448,78.75587325735084,-0.24,1.5
FF,91.1,2415,6.12,-1.79,183,-2.8889377159330816,86.24980777543384,-0.08,1.46
FF,92.0,2462,6.15,-2.85,190,-4.253885246402681,76.74673807338016,-0.27,1.54
FF,91.3,2241,6.01,-1.78,191,-3.155512199436321,81.73804321934078,-0.22,1.18
FF,92.2,2238,6.04,-2.75,196,-3.7232344289554042,78.05227646531247,-0.33,1.14
FF,90.8,2263,6.1,-2.75,190,-4.827468878236379,82.45747963193011,-0.21,1.21
FF,91.9,2276,6.08,-2.66,192,-4.746251773157229,77.58393197264706,-0.3,1.37
FF,90.5,2349,6.16,-2.81,199,-3.042694597555291,74.82609655840982,-0.42,1.23
FF,92.9,2404,5.98,-1.84,194,-1.6954801187515927,80.05768827247176,-0.27,1.09
FF,93.7,2332,6.01,-1.66,194,-3.331481111979837,77.13387191759179,-0.31,1.24
FF,93.1,2305,5.95,-1.53,202,-4.022108497140931,70.16896929237893,-0.49,1.22
FF,94.4,2250,6.09,-2.6,201,-3.5666710220770432,70.69789431949015,-0.47,1.23
FF,93.1,2338,6.01,-2.73,192,-4.241913700463529,78.69345450436533,-0.27,1.26
FF,95.1,2313,5.95,-1.94,207,-3.6903792365680257,61.131908901583145,-0.67,1.33
FF,93.2,2277,6.02,-1.73,193,-2.0950950555485948,77.58425967183233,-0.29,1.27
FF,94.3,2158,6.03,-1.84,210,-1.439106392227544,64.88176136198246,-0.65,1.15
